,hours_machine,idle_percentage,operating_percentage,total_fuel,gal_hour,shovel,performance,coal_prod,waste_prod,haul_truck_15.0m3,haul_truck_24.0m3,haul_truck_25.0m3,haul_truck_27.0m3,truck_trips_15.0m3,truck_trips_24.0m3,truck_trips_25.0m3,truck_trips_27.0m3,rainfall_mm
1106,8.458,18.25971812,73.65556192,72.709330152,5.02332967,Sany 320-2,229.1,185.029,9559.3,10,0,0,2,109.1,66,27,120.5,0.0
1107,8.6,8.1,91.9,83.1,9.6,JCB 390-10,101.6,293.25,5445.0,8,2,1,2,115.0,63,30,54.0,4.3
1108,5.858,28.73801586,77.64828475,110.720228477,11.386941645,Sany 320-2,300.6,366.818,9980.2,6,3,1,3,190.7,62,34,107.9,2.4
1109,15.795,14.21358527,83.98111983,84.317705116,3.386922388,Hidromek 390-4,182.4,262.571,9232.0,6,1,1,6,273.3,28,61,55.8,0.0
1110,9.831,23.03554823,53.53619882,9.573173009,11.682536644,Hidromek 390-9,31.7,136.192,5793.0,6,0,0,3,190.0,71,22,87.2,52.4
1111,9.445,16.56657336,75.13164748,106.389149179,2.009957428,Sany 320-2,98.1,68.85,6218.2,9,1,0,3,176.5,64,23,31.0,2.5
1112,13.239,14.61486452,92.7029829,66.835975043,10.113929755,Sany 320-1,223.1,545.7,13503.3,6,1,1,6,226.1,57,31,210.5,1.1
1113,13.771,16.56710775,68.47037254,178.396616897,11.277779834,Hidromek 390-9,31.7,141.515,8704.5,8,0,0,5,395.1,5,61,169.2,8.6
1114,15.812,11.09797295,87.23043875,105.474250857,9.489260245,XCMG 336-3,31.7,68.85,6448.9,11,2,1,1,56.0,28,28,52.8,42.3
1115,11.293,36.62263998,89.94874732,210.435405725,10.0932721,LiuGong 349-6,192.2,411.115,9618.2,9,1,1,4,296.4,94,17,193.5,0.0
1116,10.349,43.61101667,97.49463032,90.284286207,3.532138843,Hidromek 390-4,300.7,68.85,8710.8,5,1,0,3,159.1,58,27,65.2,1.2
1117,8.443,18.59510378,80.38060706,78.115908418,6.663079835,Hidromek 390-9,194.2,246.386,4729.3,6,3,1,2,63.2,21,32,93.8,33.2
1118,7.03,11.93305613,91.4744888,79.305561717,8.286005498,XCMG 336-3,200.4,68.85,4676.4,6,2,1,2,56.0,28,25,94.6,0.4
1119,11.142,11.92670274,83.74993075,20.983757273,10.125829821,Sany 320-1,132.4,115.623,5697.2,10,0,0,3,251.9,55,0,34.3,51.6
1120,7.374,20.67926838,81.26216696,48.759094907,9.625817164,Sany 320-1,174.5,155.284,13264.3,9,3,1,5,457.0,4,12,157.5,0.0
1121,21.43,22.87170992,97.91977303,232.46,11.685611306,Hidromek 390-4,305.6,414.655,15436.0,6,1,1,6,457.0,10,68,184.8,2.7
1122,8.299,26.0,74.0,25.5,3.0727,Sany 320-1,202.5,267.75,6004.0,7,1,1,4,130.0,34,28,94.0,1.7
1123,9.571,10.98602106,89.68091697,22.744210104,11.13729317,JCB 390-10,188.8,68.85,8017.5,7,2,1,1,56.0,46,11,47.7,2.6
1124,11.826,14.53277211,89.7992384,72.819250397,11.220347022,Sany 320-2,201.7,68.85,5690.2,5,2,0,4,56.0,98,34,42.1,46.4
1125,15.677,7.54344698,83.10540725,210.453987995,11.824538752,LiuGong 349-6,291.1,425.848,15436.0,11,0,1,4,457.0,66,64,163.2,0.0
1126,5.6,11.5,88.5,47.6,8.5,JCB 390-10,239.7,68.85,4845.0,9,3,0,3,166.0,43,0,49.0,19.3
1127,20.338,15.63996049,82.60734837,97.743599321,9.259725696,LiuGong 349-6,133.5,206.156,10285.7,7,0,0,5,457.0,98,47,31.0,0.6
1128,15.608,12.89070465,94.01695589,104.030326303,10.332225517,JCB 390-10,262.1,161.379,7851.1,7,0,1,4,382.3,0,32,280.0,2.3
1129,12.058,21.45488423,74.27128929,14.650035672,10.838030959,XCMG 336-3,191.4,68.85,8489.4,6,1,0,3,56.0,57,38,62.3,22.2
1130,11.353,14.1070381,85.7381534,84.984210982,10.018568441,LiuGong 349-6,206.0,260.678,9052.3,6,1,1,6,349.2,98,56,147.6,1.6
1131,7.4,4.1,95.9,78.9,10.5,JCB 390-10,241.4,116.025,4591.5,7,1,1,2,144.0,24,24,46.5,35.8
1132,10.103,11.43548996,76.97338006,27.6431207,11.182329809,Sany 320-2,97.8,178.105,6260.6,6,0,1,2,414.2,35,31,31.0,1.6
1133,20.52,5.98504688,51.21053041,104.553553762,7.434633608,Sany 320-2,235.7,188.577,5186.4,6,0,1,6,333.0,98,48,113.0,18.8
1134,9.87,10.49189281,85.01593937,151.561367745,6.028535974,Sany 320-1,163.7,68.85,7374.9,8,3,1,2,457.0,22,0,195.1,0.0
1135,16.075,16.22804716,94.5190706,153.781172311,5.453579563,LiuGong 360-13,190.6,72.018,15436.0,10,3,1,4,139.9,65,15,84.3,0.0
1136,9.709,3.56809126,100.0,131.872149965,2.487488065,Sany 320-2,368.6,79.123,5314.5,7,3,1,3,76.0,36,0,31.0,0.0
1137,10.396,19.91245614,97.45647834,103.265464903,7.034157315,Hidromek 390-4,266.6,233.958,9033.0,6,0,1,4,345.6,14,53,267.6,0.0
1138,1.0,70.0,30.0,1.3,1.2,Hidromek 390-4,201.9,205.275,7631.0,9,3,1,3,190.0,98,14,77.0,1.0
1139,11.169,14.47764775,91.97088133,174.50307034,8.219224188,LiuGong 349-6,207.2,80.909,13101.3,8,3,1,4,88.8,37,3,107.8,0.0
1140,17.654,11.03395714,81.22352155,108.869236781,10.814793827,Hidromek 390-4,153.1,499.257,15436.0,8,1,1,6,188.6,0,66,188.3,0.0
1141,11.544,40.61591606,87.08700289,65.277035323,3.276516883,XCMG 336-8,392.0,245.036,6805.8,8,2,0,1,63.7,38,13,63.1,0.0
1142,17.43,22.10856104,73.46019705,75.545740159,10.31259555,JCB 390-10,209.1,178.943,5393.2,7,0,1,4,291.0,80,43,157.2,2.7
1143,10.961,4.62131483,92.72815922,24.107693508,12.023693732,LiuGong 349-6,176.2,97.259,5526.7,5,2,1,5,66.9,58,8,31.0,0.0
1144,9.414,16.38301429,79.52765215,37.730328014,11.5095845,JCB 390-10,207.9,72.591,5721.6,7,2,0,2,56.0,83,35,31.0,0.0
1145,10.448,21.59345843,89.27196017,128.678422112,2.256087972,LiuGong 360-13,210.1,79.252,8293.2,5,2,1,3,56.0,84,7,67.5,8.5
1146,10.774,7.58145715,90.31209926,0.8,11.087792916,Sany 320-1,184.4,144.997,7640.6,6,2,1,3,99.7,57,24,31.0,0.0
1147,15.531,7.06207038,87.14743082,102.235279976,11.821305965,Hidromek 390-4,209.9,361.953,14233.2,7,1,1,4,341.3,13,42,273.4,17.5
1148,10.872,19.44290942,95.57553643,58.63207998,13.657267424,Hidromek 390-4,138.6,68.85,6393.5,4,2,1,3,68.6,27,16,37.9,1.6
1149,11.909,26.53754906,99.19014562,37.423369751,5.823113678,XCMG 336-3,199.2,103.171,6999.8,7,3,0,1,56.0,68,7,41.0,0.0
1150,22.148,8.80145876,61.33157292,216.231886241,12.45305186,LiuGong 349-6,298.2,101.258,15436.0,9,0,1,4,457.0,0,54,280.0,0.0
1151,11.98,25.72028484,90.39617527,71.900262547,12.166169632,XCMG 336-3,202.1,68.85,3162.0,4,1,1,2,56.0,98,0,82.3,8.9
1152,7.543,16.27060847,72.46641482,1.021167512,11.238006779,XCMG 336-3,211.6,97.409,15436.0,11,1,1,5,323.0,43,0,135.9,60.1
1153,11.905,24.7431996,96.12785403,68.276289708,4.143088184,JCB 390-10,109.9,177.823,8593.9,5,3,1,4,56.0,98,15,154.0,6.3
1154,10.494,17.72053916,83.22560212,58.220915294,3.121654598,JCB 360-14,302.8,128.845,8037.4,5,1,1,3,156.0,84,33,31.0,62.9
1155,10.729,27.32145181,78.4998428,64.156295652,4.198155356,Sany 320-2,278.1,203.007,8762.5,5,3,1,3,171.1,10,0,38.6,25.7
1156,8.969,17.2192948,89.12422284,55.790732078,5.304099488,Sany 320-2,181.2,183.511,7900.0,9,1,1,4,213.0,42,39,111.5,48.2
1157,12.319,14.50796941,83.72389871,135.879013812,8.552538217,XCMG 336-3,262.5,68.85,10867.8,7,2,1,4,177.3,19,45,31.0,1.2
1158,9.37,2.51702453,77.88074199,38.344204129,9.261071148,Hidromek 390-4,444.3,503.772,12511.8,11,1,0,4,71.3,50,23,127.9,0.0
1159,14.207,16.6664535,72.49837347,86.166568009,6.694503584,XCMG 336-8,181.6,254.454,9515.1,7,0,1,5,457.0,24,26,32.5,0.0
1160,19.5,8.2,91.8,185.6,9.5,Hidromek 390-9,130.6,314.925,14098.0,9,2,1,6,312.0,54,43,261.0,0.0
1161,10.127,12.15552696,18.0,73.898973633,2.581574334,Sany 320-2,81.0,102.472,8039.7,8,2,0,3,131.0,62,24,31.0,38.0
1162,11.684,4.77321214,95.02957378,93.091703356,2.519439206,JCB 390-10,200.5,68.85,6211.2,6,2,1,3,79.5,98,15,31.0,62.9
1163,22.148,11.90461368,95.81604044,85.437359113,4.198122138,LiuGong 349-6,244.1,355.267,8967.4,7,1,1,5,266.5,16,41,137.5,0.0
1164,6.761,24.3974886,83.20984269,182.967945057,10.760740386,Hidromek 390-9,163.7,171.722,10129.7,8,1,0,4,457.0,57,0,169.3,2.6
1165,13.809,16.96798058,77.12603908,43.4467151,4.997824466,Hidromek 390-4,206.0,348.24,15436.0,7,0,0,5,363.2,24,51,31.0,0.4
1166,2.568,8.53956704,87.5317027,77.909142465,10.063715509,LiuGong 360-13,265.5,68.85,4031.4,10,3,1,5,82.1,42,44,138.4,1.5
1167,11.858,17.78406417,90.42395766,82.418716174,9.9703211,Sany 320-1,181.6,209.571,8408.2,4,1,1,4,88.8,66,41,158.0,3.0
1168,10.428,8.49095067,70.6709486,117.832941155,8.162576936,Hidromek 390-4,174.9,124.391,9788.1,8,1,1,4,341.1,0,28,31.0,0.3
1169,21.169,16.57848149,77.60654756,90.03006218,9.657538887,Hidromek 390-9,228.2,206.681,11431.5,6,1,1,4,409.8,81,25,31.0,25.3
1170,10.448,10.36348926,97.59455656,67.592559937,6.815773708,Hidromek 390-4,203.2,125.614,3506.2,8,0,1,3,254.7,64,36,106.7,1.9
1171,16.672,28.05882523,84.60173829,52.996052318,11.164788591,JCB 390-10,253.6,313.858,11122.2,9,0,1,4,457.0,9,10,31.0,3.1
1172,8.0,15.20389098,93.82200139,29.15196141,5.948462727,JCB 390-10,227.1,119.393,7111.5,6,2,0,3,104.3,53,33,60.5,3.0
1173,12.389,19.59900961,88.65368521,130.658124855,10.696635367,Sany 320-2,195.9,68.85,7291.2,9,1,1,3,133.1,53,0,86.1,7.3
1174,9.398,16.97962466,92.3521929,232.46,10.791489286,Hidromek 390-9,243.7,384.47,11538.8,8,0,1,5,457.0,0,68,256.6,0.0
1175,10.959,1.93725455,89.84712123,52.829015554,2.989400415,Hidromek 390-9,478.7,110.939,4523.5,10,2,1,4,56.0,57,17,31.0,0.7
1176,17.286,6.31103961,89.91483818,228.131032148,9.585657659,JCB 360-14,247.2,195.76,15436.0,7,0,1,4,341.0,61,51,126.1,0.0
1177,12.335,17.7125577,89.10611391,75.325301735,10.63306584,Hidromek 390-4,234.7,83.869,10017.2,10,3,1,2,135.7,98,39,31.0,1.8
1178,12.146,18.67212703,70.6122434,98.227280479,4.217825726,LiuGong 349-6,212.2,319.392,7295.2,9,2,1,1,339.1,0,16,92.8,0.5
1179,17.4,12.6,87.4,159.5,9.1,Hidromek 390-9,198.8,424.575,11214.0,8,1,1,5,236.0,51,42,200.0,13.9
1180,6.873,2.50622205,93.42177312,232.46,12.749934663,XCMG 336-8,225.9,322.414,5824.4,7,2,1,4,457.0,5,51,126.1,0.0
1181,22.148,27.53387035,92.10157796,109.999035222,14.3591,LiuGong 349-6,463.9,124.867,8633.1,9,0,1,4,220.8,55,34,123.5,0.0
1182,20.45,3.04637634,85.8149338,102.046288247,12.078460809,XCMG 336-3,259.5,122.38,15436.0,11,1,1,6,162.5,17,20,31.0,18.1
1183,14.007,7.68874348,74.214159,211.668986509,9.6931693,Hidromek 390-4,108.7,491.091,13603.8,7,3,1,2,457.0,56,23,160.3,0.8
1184,10.318,8.96974833,79.75393348,5.962500731,3.187833435,JCB 390-10,203.1,172.553,9124.9,10,2,1,4,213.3,98,5,60.3,39.4
1185,6.024,13.0,87.0,19.5001,3.2371,Sany 320-1,202.5,405.45,5933.0,5,2,1,3,122.0,57,23,80.0,3.3
1186,9.199,21.29849786,93.96150609,224.815247762,3.256647933,LiuGong 349-6,215.8,68.85,11635.5,8,1,0,5,258.1,65,54,71.9,0.0
1187,6.559,31.14068736,94.23349948,9.530374359,9.26328502,Hidromek 390-9,138.5,125.643,3330.8,4,1,1,2,73.8,33,38,145.5,14.2
1188,13.865,27.12637483,77.77762669,39.958568066,4.655926791,LiuGong 349-6,216.4,202.157,7446.7,6,1,1,3,222.6,45,24,133.8,4.0
1189,12.56,10.82097055,90.73795046,99.884515691,7.194292802,JCB 390-10,208.0,68.85,8836.3,9,3,0,3,80.2,47,5,31.0,24.9
1190,21.745,5.60366072,96.32699818,4.490664734,13.545316251,Hidromek 390-9,183.7,136.07,11601.2,4,2,1,6,211.7,83,46,40.9,2.1
1191,10.966,9.57542763,98.01946013,95.038573819,3.626465968,JCB 390-10,31.7,68.85,6464.9,6,0,1,1,126.1,39,3,31.0,3.1
1192,10.768,10.68320528,93.66012938,28.866450127,8.554853036,Sany 320-1,310.0,261.947,6040.2,9,3,1,3,89.8,80,34,62.8,57.7
1193,11.782,15.69736,84.393767,224.505935332,14.3591,LiuGong 349-6,155.8,379.667,8737.5,8,1,1,4,317.8,5,67,219.3,2.6
1194,9.15,7.15683867,82.79612596,108.621780285,12.400629799,Hidromek 390-4,228.6,68.85,7941.4,10,2,1,3,56.0,64,15,55.1,9.9
1195,11.218,27.03436987,87.60404435,91.246288241,8.822653029,Sany 320-2,184.6,203.305,15436.0,7,0,1,4,313.5,10,36,238.1,0.0
1196,19.271,4.2508795,89.75132561,17.337069886,11.539782206,Hidromek 390-4,203.6,328.646,11898.5,9,1,1,6,139.3,50,43,155.3,61.7
1197,11.693,5.35357106,78.22539901,120.830764829,5.936051405,Sany 320-1,142.1,222.137,13505.6,9,0,1,5,404.3,0,25,31.0,0.0
1198,16.788,18.25758785,78.86179389,221.969196382,7.592771263,Hidromek 390-4,254.6,314.095,7117.7,10,1,1,6,369.5,76,37,35.7,0.0
1199,9.877,24.17172305,80.43874326,73.795264487,10.738505059,Hidromek 390-4,265.0,109.054,8603.6,6,2,0,2,78.5,34,35,109.1,3.7
1200,10.043,20.95589977,89.7289927,79.554550893,4.524158812,Sany 320-1,223.8,134.934,8707.8,7,2,0,3,68.2,66,7,81.9,39.7
1201,8.543,21.93230104,77.83169362,37.817943052,7.235869689,JCB 390-10,198.0,216.698,6660.7,9,2,1,3,241.0,77,19,147.5,4.2
1202,9.341,16.0,84.0,32.7499,3.506,Sany 320-1,202.5,203.15,4667.0,8,1,1,3,103.0,29,29,63.0,0.5
1203,21.277,12.83713823,90.90668279,232.46,13.610114256,LiuGong 349-6,120.8,367.193,15436.0,10,1,1,5,457.0,2,33,260.8,0.1
1204,8.568,19.86236203,96.33167713,72.658716641,11.635262519,XCMG 336-3,440.4,68.85,5014.0,7,2,1,2,61.9,33,33,31.0,2.9
1205,10.631,17.13536434,98.84780229,232.46,5.993695421,LiuGong 349-6,253.5,333.633,13924.6,7,0,1,5,457.0,61,47,174.7,2.7
1206,21.119,11.24761468,85.94567246,82.128180372,13.118379796,XCMG 336-3,87.7,333.856,14545.6,7,0,0,6,280.4,50,23,86.8,1.6
1207,2.715,4.44027648,93.73879611,112.727512826,10.721418651,Hidromek 390-4,217.1,68.85,8799.1,6,2,1,2,214.3,98,30,31.0,53.5
1208,9.562,6.54235893,87.71931901,46.251837272,8.100077863,Hidromek 390-4,242.7,68.85,8066.0,10,3,1,1,56.0,97,18,135.0,1.9
1209,16.966,4.80578787,83.12115311,120.374999688,14.3591,LiuGong 349-6,105.9,426.012,15436.0,4,1,1,5,457.0,9,46,147.2,0.4
1210,6.79,17.49407768,84.13356061,88.741741198,2.333888932,Hidromek 390-4,215.9,68.85,6103.6,7,2,1,2,56.0,88,16,31.0,62.9
1211,19.798,18.69723141,77.16632059,35.637817461,8.284768294,LiuGong 349-6,232.5,522.104,10734.7,8,0,1,4,457.0,13,51,195.6,0.0
1212,9.75,13.06339156,80.67430839,77.066699468,8.669735807,Hidromek 390-9,206.0,135.017,6829.7,6,2,1,2,188.7,98,15,57.1,0.0
1213,10.008,32.09360923,86.32228758,23.333845112,3.709198494,Sany 320-2,209.4,68.85,7223.0,5,2,0,3,56.0,93,12,61.1,47.0
1214,11.487,21.18927924,90.55021742,145.992179733,12.452321579,JCB 360-14,215.0,276.01,8491.5,6,1,1,4,236.0,64,29,215.8,13.4
1215,12.598,22.09537831,84.38799445,73.377408107,7.47981371,Sany 320-2,42.9,272.0,5127.8,9,2,1,1,187.9,98,50,31.0,2.6
1216,17.845,15.6048654,84.40640257,231.686699588,8.937872985,Hidromek 390-4,204.5,288.711,9948.6,9,1,1,5,457.0,0,24,213.7,0.7
1217,11.934,15.96080666,95.38882891,39.492165451,9.665495599,Hidromek 390-9,192.5,68.85,6835.2,9,2,1,1,56.0,45,0,63.1,10.7
1218,10.595,11.23821335,79.3316724,3.523659056,13.488760737,Sany 320-1,205.6,128.107,5291.6,6,2,0,2,56.0,31,17,96.2,2.3
1219,14.353,19.59570618,85.05031157,53.365479501,8.356235246,LiuGong 349-6,124.9,282.762,10694.3,10,1,1,4,457.0,4,32,220.6,1.7
1220,8.609,5.0608985,85.01725586,47.713116717,4.754959377,JCB 390-10,221.9,68.85,7772.9,7,2,1,2,56.0,61,17,133.6,2.0
1221,9.089,8.12964133,76.7840553,61.749946372,14.3591,Hidromek 390-4,232.8,153.644,5298.7,5,1,1,4,67.3,45,36,44.5,0.5
1222,6.492,43.3494822,82.42753177,24.50292823,6.288544913,XCMG 336-3,197.2,68.85,5310.6,6,1,0,2,104.5,60,31,136.1,45.5
1223,10.815,69.07267754,90.23239085,71.972594049,3.672307623,XCMG 336-3,266.1,183.159,5679.8,5,3,0,3,81.8,71,0,31.0,14.8
1224,22.148,10.88008617,80.67342517,218.095215543,8.754847965,Hidromek 390-9,216.7,545.7,11057.2,8,0,1,5,457.0,0,56,194.7,0.0
1225,11.679,13.39212622,87.09442448,221.556908338,5.783359234,Hidromek 390-4,204.3,227.404,9353.4,6,0,1,2,457.0,57,36,31.0,0.8
1226,13.635,13.7117148,80.119993,84.959366583,9.627463484,Hidromek 390-9,221.0,131.298,3841.2,10,0,1,5,83.8,63,27,142.2,0.0
1227,12.986,11.13150665,84.75653133,209.920730187,11.217731736,Hidromek 390-9,214.5,253.273,15436.0,11,0,1,6,457.0,0,61,237.2,0.0
1228,15.499,12.57167789,92.37914938,1.930400691,5.389814483,Sany 320-2,219.3,332.791,8696.7,6,1,0,1,225.6,54,42,31.0,24.5
1229,14.712,13.75569822,60.69952208,113.152702478,12.899652162,Hidromek 390-4,356.0,173.864,9703.4,8,0,1,2,230.2,81,37,124.2,2.4
1230,9.522,21.79301228,85.93146401,69.138765139,7.645357711,JCB 390-10,207.7,113.149,9868.1,5,2,1,2,94.5,32,0,31.0,4.5
1231,9.682,4.69095519,97.23476144,52.555025986,13.080009828,JCB 390-10,223.5,68.85,9144.8,6,2,0,3,164.3,93,23,31.0,1.9
1232,8.936,23.9817666,93.65564347,61.468335567,10.621602928,XCMG 336-3,202.7,186.349,7148.8,9,3,0,3,56.0,50,38,31.0,51.3
1233,19.385,23.84950128,77.30030258,52.383232293,13.623509763,JCB 390-10,222.5,367.237,14227.4,11,3,1,5,457.0,25,20,168.4,0.0
1234,9.85,22.09635152,88.6434488,118.175018897,11.392140029,LiuGong 349-6,367.2,217.625,13605.4,9,1,1,2,176.4,0,13,245.5,31.7
1235,11.958,4.19716064,73.19907749,86.549510128,4.688808513,LiuGong 349-6,171.9,527.612,15436.0,9,1,1,5,457.0,5,68,167.9,0.0
1236,9.078,24.45731625,90.22090816,80.490796185,11.058308255,JCB 390-10,275.6,125.078,10923.1,7,3,0,3,129.3,30,19,65.7,10.6
1237,9.091,41.78029681,18.0,102.065546826,9.644026201,Hidromek 390-4,206.2,238.284,9456.0,7,1,1,4,457.0,66,2,81.5,56.0
1238,7.8,9.37673115,92.67417719,50.4097735,4.010543529,Sany 320-1,202.2,145.94,8169.0,9,3,1,4,135.7,5,19,35.4,28.5
1239,9.03,25.87794598,83.75626248,79.934336475,9.851581847,Sany 320-1,221.7,122.1,6868.6,9,0,0,1,78.4,98,0,121.7,0.6
1240,16.945,6.14006369,91.24186555,27.853266196,12.235836055,Sany 320-2,280.9,363.425,9938.7,8,2,1,2,157.7,70,38,38.0,1.9
1241,9.672,20.78651989,84.40566351,24.735128345,9.500564257,Sany 320-1,257.8,156.755,7790.8,11,1,1,4,59.1,98,28,34.4,0.6
1242,21.204,11.38692425,92.13433318,169.629405404,4.146339148,Hidromek 390-4,167.5,270.64,14289.3,10,0,1,6,457.0,0,42,245.0,0.0
1243,16.79,11.59598964,78.30226808,232.46,11.367286149,Hidromek 390-9,144.4,248.834,15044.3,8,0,1,5,457.0,0,68,205.2,0.0
1244,14.56,4.65943292,77.69824395,141.149236303,9.897779959,XCMG 336-3,333.7,158.091,6464.7,8,1,0,5,57.4,23,0,267.5,0.0
1245,10.652,82.0,87.11976727,24.838970751,4.114902889,JCB 390-10,232.6,68.85,14239.2,4,0,0,3,116.4,65,4,64.0,0.0
1246,14.911,18.11185031,93.41846715,113.89521962,4.730939489,Hidromek 390-4,96.3,244.424,11280.2,8,1,1,6,401.5,0,47,148.0,2.0
1247,20.163,27.43646217,90.95589121,76.762114545,13.3165229,Hidromek 390-4,203.4,315.504,15436.0,7,0,1,4,405.5,10,68,183.9,0.2
1248,16.898,13.74294201,75.81359629,59.110233291,12.157327874,Sany 320-1,230.9,518.739,15436.0,7,0,1,6,457.0,4,53,124.1,0.0
1249,8.043,17.0,83.0,28.375,3.5279,Sany 320-1,202.5,68.85,4845.0,9,3,0,3,166.0,43,0,49.0,19.3
1250,10.449,16.12293165,96.31956133,70.118339705,10.857836974,Sany 320-2,106.3,192.468,10115.8,9,0,1,1,457.0,98,8,130.2,0.5
1251,12.42,9.49044346,62.71839459,86.320019257,9.043414527,XCMG 336-3,203.1,68.85,7904.4,7,2,1,1,69.0,48,33,48.1,0.2
1252,9.713,8.8053945,84.48008813,87.178133693,14.102786197,Hidromek 390-9,291.7,219.097,15436.0,8,2,1,5,412.8,52,7,278.6,0.0
1253,9.854,69.60102521,87.38731613,35.425299329,3.624829358,Hidromek 390-9,184.2,68.85,4879.1,10,3,0,3,56.0,70,0,42.6,35.3
1254,8.826,17.51459105,83.52467219,35.019187114,10.090381787,XCMG 336-3,215.2,107.978,10797.6,8,2,1,2,123.2,85,32,31.0,9.4
1255,12.496,6.19195592,94.29075689,232.46,11.586665409,Hidromek 390-4,221.1,106.717,14585.1,8,0,1,6,323.5,70,68,237.9,0.0
1256,8.738,17.60545787,92.75953002,38.302586573,8.079890711,Hidromek 390-4,198.1,140.069,6046.5,7,3,1,2,56.0,68,45,31.0,4.1
1257,20.71,39.53391619,90.10024663,39.311341039,5.035326063,Hidromek 390-9,174.8,68.85,14735.3,8,0,1,5,302.8,0,56,31.0,31.5
1258,10.549,15.8709607,98.57649601,27.782455601,5.061168719,Sany 320-2,212.8,68.85,3162.0,4,0,1,1,75.0,59,18,45.6,0.0
1259,18.367,20.33202863,90.78528861,28.213534903,6.041757781,LiuGong 349-6,135.9,95.234,15436.0,9,2,1,6,250.4,58,37,31.0,8.8
1260,19.639,9.78034662,57.88400535,52.445639942,8.695467889,Sany 320-1,195.9,78.255,15436.0,9,2,1,3,217.6,5,46,31.0,0.0
1261,9.726,22.86403271,87.61121331,197.850737224,10.934823239,LiuGong 349-6,190.7,364.157,13367.8,6,1,1,4,457.0,0,48,31.0,1.2
1262,8.927,11.41613303,97.87433106,107.340897705,13.881727168,LiuGong 349-6,220.4,68.85,15436.0,8,0,1,3,452.0,54,40,238.6,13.8
1263,8.586,17.35084705,86.86866281,85.67773572,11.004312307,Sany 320-1,204.8,103.148,7122.9,7,1,1,3,110.5,98,42,92.7,0.0
1264,16.867,8.1033695,73.72285643,205.701203242,10.283153005,Hidromek 390-9,218.9,227.018,5405.9,8,1,1,5,416.3,2,20,139.8,0.0
1265,8.252,22.47979312,83.10712905,71.572647886,6.887216655,LiuGong 349-6,398.9,117.654,8080.0,6,2,0,3,70.5,88,34,99.7,44.3
1266,15.347,22.35350711,95.86271139,205.46966293,11.955051785,Hidromek 390-4,201.1,404.934,15436.0,9,2,1,3,394.8,46,12,229.9,44.4
1267,10.897,28.19362221,83.50904276,106.879095629,1.644237387,Hidromek 390-4,204.0,188.048,9125.2,4,3,1,2,223.6,42,42,31.0,30.4
1268,17.223,19.98400101,81.1170812,182.438959886,8.835896821,Sany 320-2,31.7,334.888,15436.0,8,0,1,5,457.0,28,46,164.5,0.0
1269,21.828,3.49555282,97.2663822,185.32654971,8.655236048,Hidromek 390-9,201.1,156.894,15436.0,6,1,1,6,451.3,0,39,31.0,1.0
1270,9.849,10.91279094,90.17185383,211.205863043,11.118395547,Sany 320-1,88.5,258.745,12586.2,7,0,1,4,235.1,4,43,239.7,0.6
1271,10.861,16.05434502,88.7183708,61.028035794,7.840713196,Sany 320-2,198.8,79.351,5629.3,7,2,0,3,56.0,98,36,31.0,40.0
1272,11.3,26.44235927,91.23315057,96.264801329,8.531426821,XCMG 336-3,232.9,92.892,7195.5,6,2,1,4,173.4,54,12,50.1,1.0
1273,14.3,9.1,90.9,126.1,8.8,Hidromek 390-4,225.0,294.525,11442.0,7,0,1,5,248.0,0,54,236.0,0.0
1274,22.148,20.6699031,92.27688648,39.330112524,6.008063577,Hidromek 390-9,207.8,468.723,15436.0,10,0,1,4,251.1,94,59,280.0,36.3
1275,9.482,25.27005115,91.93883895,1.503832548,3.807162921,Sany 320-2,195.8,68.85,6218.9,10,2,1,4,56.0,98,34,37.4,0.2
1276,11.985,28.29206178,86.18502108,68.242610714,10.250782281,Sany 320-2,303.6,68.85,10518.3,9,3,1,3,160.7,71,24,189.5,0.0
1277,10.493,23.23456512,85.33692379,49.070976713,11.25343028,XCMG 336-3,306.2,101.576,12363.8,7,3,1,2,275.1,81,15,68.9,0.0
1278,21.648,27.7371583,85.94443311,102.095729305,12.721660729,Sany 320-1,315.9,320.061,10087.6,7,1,1,6,251.2,86,25,265.3,0.5
1279,9.682,10.09030229,90.92604944,99.430107817,7.232203874,Sany 320-1,349.9,68.85,4312.7,7,2,1,2,56.0,50,0,73.7,0.0
1280,20.617,6.0260301,89.21092391,112.160148235,11.938581382,Sany 320-2,233.1,144.148,12147.0,5,1,1,5,320.8,76,60,239.6,0.0
1281,10.92,10.89396131,85.9885035,90.844286389,2.25592414,XCMG 336-3,213.1,68.85,7930.3,7,3,0,3,56.0,48,25,47.1,0.0
1282,19.6,10.7,89.3,177.9,9.0,Hidromek 390-9,258.6,459.0,14919.0,9,1,1,6,346.0,56,33,280.0,0.0
1283,2.207,21.57504194,82.92066006,105.943134569,3.841921709,Hidromek 390-9,202.0,68.85,8604.2,8,3,0,2,408.4,98,43,114.7,0.4
1284,8.649,7.84958821,64.83850538,190.758397469,10.470257637,Hidromek 390-9,385.0,445.06,15436.0,7,0,1,5,389.8,25,39,34.5,0.0
1285,8.536,22.9361146,85.89176433,35.904537578,6.554213964,Sany 320-2,309.8,96.603,10676.4,10,0,1,4,156.6,98,0,41.8,28.9
1286,7.225,15.00778173,73.83373167,30.818976586,10.420195488,Hidromek 390-4,370.5,69.119,6960.1,6,2,1,4,447.2,98,38,37.3,3.5
